IBRC_Geo_ID,State,District Name,Year,Total Population,White Alone,Black Alone,American Indian or Alaskan Native,Asian Alone,Hawaiian or Pacific Islander Alone,Two or More Races,Not Hispanic,Hispanic
6500341                           ,TX,Middle Rio Grande Development Council,2010,167424,162427,1610,1585,733,127,942,28268,139156
6500341                           ,TX,Middle Rio Grande Development Council,2011,168787,163375,1715,1688,793,144,1072,28210,140577
6500341                           ,TX,Middle Rio Grande Development Council,2012,170066,164233,1828,1849,850,151,1155,28266,141800
6500341                           ,TX,Middle Rio Grande Development Council,2013,171809,165598,1909,1928,986,151,1237,28358,143451
6500341                           ,TX,Middle Rio Grande Development Council,2014,172425,165917,1960,2037,1083,159,1269,28014,144411
6500341                           ,TX,Middle Rio Grande Development Council,2015,173129,166307,2060,2093,1178,157,1334,27879,145250
6500341                           ,TX,Middle Rio Grande Development Council,2016,173221,166172,2135,2118,1282,159,1355,27547,145674
6500341                           ,TX,Middle Rio Grande Development Council,2017,172844,165538,2244,2201,1321,167,1373,27160,145684
6500341                           ,TX,Middle Rio Grande Development Council,2018,172508,165020,2308,2286,1284,173,1437,26756,145752
6500341                           ,TX,Middle Rio Grande Development Council,2019,172692,164875,2421,2354,1333,185,1524,26578,146114
6500341                           ,TX,Middle Rio Grande Development Council,2020,162231,154121,2658,2377,1323,178,1574,27261,134970
6500341                           ,TX,Middle Rio Grande Development Council,2021,162065,153771,2750,2409,1320,181,1634,27075,134990
6500341                           ,TX,Middle Rio Grande Development Council,2022,162091,153716,2784,2435,1310,179,1667,26799,135292
6500341                           ,TX,Middle Rio Grande Development Council,2023,162744,154109,2952,2474,1296,191,1722,26639,136105
6500341                           ,TX,Middle Rio Grande Development Council,2024,163381,154361,3120,2570,1341,201,1788,26384,136997
6500342                           ,TX,Nortex Regional Planning Commission,1990,211199,193965,13841,1333,2060,NULL,NULL,194599,16600
6500342                           ,TX,Nortex Regional Planning Commission,1991,209256,192064,13740,1332,2120,NULL,NULL,192273,16983
6500342                           ,TX,Nortex Regional Planning Commission,1992,208945,191621,13757,1370,2197,NULL,NULL,191484,17461
6500342                           ,TX,Nortex Regional Planning Commission,1993,211639,193871,13997,1446,2325,NULL,NULL,193303,18336
6500342                           ,TX,Nortex Regional Planning Commission,1994,214816,196552,14337,1492,2435,NULL,NULL,195505,19311
6500342                           ,TX,Nortex Regional Planning Commission,1995,219031,199698,15166,1549,2618,NULL,NULL,198635,20396
6500342                           ,TX,Nortex Regional Planning Commission,1996,222778,202049,16302,1661,2766,NULL,NULL,201180,21598
6500342                           ,TX,Nortex Regional Planning Commission,1997,223815,202751,16483,1715,2866,NULL,NULL,201265,22550
6500342                           ,TX,Nortex Regional Planning Commission,1998,223767,202548,16538,1763,2918,NULL,NULL,200325,23442
6500342                           ,TX,Nortex Regional Planning Commission,1999,224182,202581,16762,1842,2997,NULL,NULL,199886,24296
6500342                           ,TX,Nortex Regional Planning Commission,2000,224554,200083,16583,1981,2789,170,2948,199135,25419
6500342                           ,TX,Nortex Regional Planning Commission,2001,222553,198096,16514,2029,2812,169,2933,196435,26118
6500342                           ,TX,Nortex Regional Planning Commission,2002,222700,198022,16531,2097,2791,170,3089,195393,27307
6500342                           ,TX,Nortex Regional Planning Commission,2003,222649,198012,16298,2165,2863,168,3143,194675,27974
6500342                           ,TX,Nortex Regional Planning Commission,2004,223905,198785,16445,2249,2919,179,3328,194847,29058
6500342                           ,TX,Nortex Regional Planning Commission,2005,222812,197559,16388,2207,3005,177,3476,192880,29932
6500342                           ,TX,Nortex Regional Planning Commission,2006,223904,198106,16554,2372,3132,176,3564,192852,31052
6500342                           ,TX,Nortex Regional Planning Commission,2007,222509,196556,16439,2474,3128,171,3741,190649,31860
6500342                           ,TX,Nortex Regional Planning Commission,2008,221604,195526,16347,2590,3134,169,3838,188920,32684
6500342                           ,TX,Nortex Regional Planning Commission,2009,222276,195761,16504,2662,3175,174,4000,188481,33795
6500342                           ,TX,Nortex Regional Planning Commission,2010,223135,196447,16643,2647,3146,181,4071,188245,34890
6500342                           ,TX,Nortex Regional Planning Commission,2011,221655,194932,16581,2634,3106,183,4219,186089,35566
6500342                           ,TX,Nortex Regional Planning Commission,2012,221603,194402,16724,2724,3155,194,4404,185327,36276
6500342                           ,TX,Nortex Regional Planning Commission,2013,221784,194269,16762,2801,3178,198,4576,184693,37091
6500342                           ,TX,Nortex Regional Planning Commission,2014,221709,193645,16900,2900,3267,199,4798,184069,37640
6500342                           ,TX,Nortex Regional Planning Commission,2015,219720,191656,16636,2906,3476,203,4843,181684,38036
6500342                           ,TX,Nortex Regional Planning Commission,2016,219805,191189,16822,2952,3583,220,5039,181046,38759
6500342                           ,TX,Nortex Regional Planning Commission,2017,220017,190974,16999,2956,3536,231,5321,180609,39408
6500342                           ,TX,Nortex Regional Planning Commission,2018,220428,190891,17254,2970,3665,234,5414,180373,40055
6500342                           ,TX,Nortex Regional Planning Commission,2019,220903,191046,17308,3015,3718,256,5560,180034,40869
6500342                           ,TX,Nortex Regional Planning Commission,2020,217130,187187,17223,3053,3772,254,5641,176857,40273
6500342                           ,TX,Nortex Regional Planning Commission,2021,218211,187660,17494,3131,3762,278,5886,176939,41272
6500342                           ,TX,Nortex Regional Planning Commission,2022,219303,188217,17501,3188,3896,299,6202,177320,41983
6500342                           ,TX,Nortex Regional Planning Commission,2023,220767,188900,17762,3264,4054,318,6469,177762,43005
6500342                           ,TX,Nortex Regional Planning Commission,2024,221114,188678,17949,3374,4201,300,6612,177330,43784
6500343                           ,TX,Northeast Texas Economic Development District,1990,248970,204169,42941,1301,559,NULL,NULL,241861,7109
6500343                           ,TX,Northeast Texas Economic Development District,1991,250678,205783,43043,1304,548,NULL,NULL,242809,7869
6500343                           ,TX,Northeast Texas Economic Development District,1992,252540,207332,43295,1339,574,NULL,NULL,244004,8536
6500343                           ,TX,Northeast Texas Economic Development District,1993,255686,209837,43849,1392,608,NULL,NULL,246193,9493
6500343                           ,TX,Northeast Texas Economic Development District,1994,257785,211420,44305,1426,634,NULL,NULL,247318,10467
