"IBRC_Geo_ID","Metrofips/Microfips","Description","Year","Geography","BEA Per Capita Personal Income"
"217860","17860","Columbia, MO","2012","Metro","40476"
"217860","17860","Columbia, MO","2013","Metro","41098"
"217860","17860","Columbia, MO","2014","Metro","41868"
"217860","17860","Columbia, MO","2015","Metro","43480"
"217860","17860","Columbia, MO","2016","Metro","43879"
"217860","17860","Columbia, MO","2017","Metro","45193"
"217860","17860","Columbia, MO","2018","Metro","45903"
"217860","17860","Columbia, MO","2019","Metro","48613"
"217860","17860","Columbia, MO","2020","Metro","50771"
"217860","17860","Columbia, MO","2021","Metro","54540"
"217860","17860","Columbia, MO","2022","Metro","56622"
"217860","17860","Columbia, MO","2023","Metro","60158"
"217900","17900","Columbia, SC","2001","Metro","27945"
"217900","17900","Columbia, SC","2002","Metro","28585"
"217900","17900","Columbia, SC","2003","Metro","29276"
"217900","17900","Columbia, SC","2004","Metro","30270"
"217900","17900","Columbia, SC","2005","Metro","31475"
"217900","17900","Columbia, SC","2006","Metro","33281"
"217900","17900","Columbia, SC","2007","Metro","34478"
"217900","17900","Columbia, SC","2008","Metro","35562"
"217900","17900","Columbia, SC","2009","Metro","34424"
"217900","17900","Columbia, SC","2010","Metro","34746"
"217900","17900","Columbia, SC","2011","Metro","36050"
"217900","17900","Columbia, SC","2012","Metro","37167"
"217900","17900","Columbia, SC","2013","Metro","37691"
"217900","17900","Columbia, SC","2014","Metro","39254"
"217900","17900","Columbia, SC","2015","Metro","41217"
"217900","17900","Columbia, SC","2016","Metro","42039"
"217900","17900","Columbia, SC","2017","Metro","43733"
"217900","17900","Columbia, SC","2018","Metro","44691"
"217900","17900","Columbia, SC","2019","Metro","46716"
"217900","17900","Columbia, SC","2020","Metro","49506"
"217900","17900","Columbia, SC","2021","Metro","54066"
"217900","17900","Columbia, SC","2022","Metro","54683"
"217900","17900","Columbia, SC","2023","Metro","57976"
"217980","17980","Columbus, AL","2001","Metro","26283"
"217980","17980","Columbus, AL","2002","Metro","27304"
"217980","17980","Columbus, AL","2003","Metro","28813"
"217980","17980","Columbus, AL","2004","Metro","29334"
"217980","17980","Columbus, AL","2005","Metro","30554"
"217980","17980","Columbus, AL","2006","Metro","31603"
"217980","17980","Columbus, AL","2007","Metro","32473"
"217980","17980","Columbus, AL","2008","Metro","33323"
"217980","17980","Columbus, AL","2009","Metro","32152"
"217980","17980","Columbus, AL","2010","Metro","33359"
"217980","17980","Columbus, AL","2011","Metro","35121"
"217980","17980","Columbus, AL","2012","Metro","34894"
"217980","17980","Columbus, AL","2013","Metro","33800"
"217980","17980","Columbus, AL","2014","Metro","34765"
"217980","17980","Columbus, AL","2015","Metro","36541"
"217980","17980","Columbus, AL","2016","Metro","37416"
"217980","17980","Columbus, AL","2017","Metro","38747"
"217980","17980","Columbus, AL","2018","Metro","39609"
"217980","17980","Columbus, AL","2019","Metro","40247"
"217980","17980","Columbus, AL","2020","Metro","43059"
"217980","17980","Columbus, AL","2021","Metro","46848"
"217980","17980","Columbus, AL","2022","Metro","47702"
"217980","17980","Columbus, AL","2023","Metro","49921"
"218020","18020","Columbus, IN","2001","Metro","29840"
"218020","18020","Columbus, IN","2002","Metro","30580"
"218020","18020","Columbus, IN","2003","Metro","31623"
"218020","18020","Columbus, IN","2004","Metro","33003"
"218020","18020","Columbus, IN","2005","Metro","33387"
"218020","18020","Columbus, IN","2006","Metro","35571"
"218020","18020","Columbus, IN","2007","Metro","36608"
"218020","18020","Columbus, IN","2008","Metro","38236"
"218020","18020","Columbus, IN","2009","Metro","36100"
"218020","18020","Columbus, IN","2010","Metro","37922"
"218020","18020","Columbus, IN","2011","Metro","40951"
"218020","18020","Columbus, IN","2012","Metro","43742"
"218020","18020","Columbus, IN","2013","Metro","43186"
"218020","18020","Columbus, IN","2014","Metro","45127"
"218020","18020","Columbus, IN","2015","Metro","46916"
"218020","18020","Columbus, IN","2016","Metro","47448"
"218020","18020","Columbus, IN","2017","Metro","49589"
"218020","18020","Columbus, IN","2018","Metro","53188"
"218020","18020","Columbus, IN","2019","Metro","54301"
"218020","18020","Columbus, IN","2020","Metro","57424"
"218020","18020","Columbus, IN","2021","Metro","60392"
"218020","18020","Columbus, IN","2022","Metro","62848"
"218020","18020","Columbus, IN","2023","Metro","65564"
"218060","18060","Columbus, MS","2001","Micro","22826"
"218060","18060","Columbus, MS","2002","Micro","23507"
"218060","18060","Columbus, MS","2003","Micro","24139"
"218060","18060","Columbus, MS","2004","Micro","25114"
"218060","18060","Columbus, MS","2005","Micro","26723"
"218060","18060","Columbus, MS","2006","Micro","28634"
"218060","18060","Columbus, MS","2007","Micro","30241"
"218060","18060","Columbus, MS","2008","Micro","31353"
"218060","18060","Columbus, MS","2009","Micro","30514"
"218060","18060","Columbus, MS","2010","Micro","31623"
"218060","18060","Columbus, MS","2011","Micro","33566"
"218060","18060","Columbus, MS","2012","Micro","35529"
"218060","18060","Columbus, MS","2013","Micro","35262"
"218060","18060","Columbus, MS","2014","Micro","34934"
"218060","18060","Columbus, MS","2015","Micro","35009"
"218060","18060","Columbus, MS","2016","Micro","35885"
"218060","18060","Columbus, MS","2017","Micro","36685"
"218060","18060","Columbus, MS","2018","Micro","37718"
"218060","18060","Columbus, MS","2019","Micro","40232"
"218060","18060","Columbus, MS","2020","Micro","43495"
"218060","18060","Columbus, MS","2021","Micro","47971"
"218060","18060","Columbus, MS","2022","Micro","48298"
"218060","18060","Columbus, MS","2023","Micro","51172"
"218100","18100","Columbus, NE","2001","Micro","26046"
"218100","18100","Columbus, NE","2002","Micro","26508"
"218100","18100","Columbus, NE","2003","Micro","27977"
"218100","18100","Columbus, NE","2004","Micro","29134"
"218100","18100","Columbus, NE","2005","Micro","29752"
"218100","18100","Columbus, NE","2006","Micro","30988"
"218100","18100","Columbus, NE","2007","Micro","34979"
"218100","18100","Columbus, NE","2008","Micro","36094"
"218100","18100","Columbus, NE","2009","Micro","35416"
"218100","18100","Columbus, NE","2010","Micro","37182"
"218100","18100","Columbus, NE","2011","Micro","41614"
"218100","18100","Columbus, NE","2012","Micro","41152"
"218100","18100","Columbus, NE","2013","Micro","42445"
"218100","18100","Columbus, NE","2014","Micro","43645"
"218100","18100","Columbus, NE","2015","Micro","44265"
"218100","18100","Columbus, NE","2016","Micro","43953"
"218100","18100","Columbus, NE","2017","Micro","43117"
"218100","18100","Columbus, NE","2018","Micro","44724"
"218100","18100","Columbus, NE","2019","Micro","48250"
"218100","18100","Columbus, NE","2020","Micro","51012"
"218100","18100","Columbus, NE","2021","Micro","57667"
"218100","18100","Columbus, NE","2022","Micro","58255"
"218100","18100","Columbus, NE","2023","Micro","62340"
"218140","18140","Columbus, OH","2001","Metro","31067"
"218140","18140","Columbus, OH","2002","Metro","31616"
"218140","18140","Columbus, OH","2003","Metro","32316"
"218140","18140","Columbus, OH","2004","Metro","33473"
"218140","18140","Columbus, OH","2005","Metro","34438"
"218140","18140","Columbus, OH","2006","Metro","35877"
"218140","18140","Columbus, OH","2007","Metro","37392"
"218140","18140","Columbus, OH","2008","Metro","38533"
"218140","18140","Columbus, OH","2009","Metro","37633"
"218140","18140","Columbus, OH","2010","Metro","38682"
"218140","18140","Columbus, OH","2011","Metro","41318"
"218140","18140","Columbus, OH","2012","Metro","43528"
"218140","18140","Columbus, OH","2013","Metro","43807"
"218140","18140","Columbus, OH","2014","Metro","45181"
"218140","18140","Columbus, OH","2015","Metro","46931"
"218140","18140","Columbus, OH","2016","Metro","47740"
"218140","18140","Columbus, OH","2017","Metro","49080"
"218140","18140","Columbus, OH","2018","Metro","50564"
"218140","18140","Columbus, OH","2019","Metro","52014"
"218140","18140","Columbus, OH","2020","Metro","55801"
"218140","18140","Columbus, OH","2021","Metro","60921"
"218140","18140","Columbus, OH","2022","Metro","62311"
"218140","18140","Columbus, OH","2023","Metro","65277"
"218180","18180","Concord, NH","2001","Micro","41282"
"218180","18180","Concord, NH","2002","Micro","41660"
"218180","18180","Concord, NH","2003","Micro","39900"
"218180","18180","Concord, NH","2004","Micro","41128"
"218180","18180","Concord, NH","2005","Micro","42425"
"218180","18180","Concord, NH","2006","Micro","47245"
"218180","18180","Concord, NH","2007","Micro","47331"
"218180","18180","Concord, NH","2008","Micro","47919"
"218180","18180","Concord, NH","2009","Micro","49710"
"218180","18180","Concord, NH","2010","Micro","53970"
"218180","18180","Concord, NH","2011","Micro","53592"
"218180","18180","Concord, NH","2012","Micro","53607"
"218180","18180","Concord, NH","2013","Micro","51531"
"218180","18180","Concord, NH","2014","Micro","51124"
"218180","18180","Concord, NH","2015","Micro","51135"
"218180","18180","Concord, NH","2016","Micro","53275"
"218180","18180","Concord, NH","2017","Micro","54736"
"218180","18180","Concord, NH","2018","Micro","56427"
"218180","18180","Concord, NH","2019","Micro","59634"
"218180","18180","Concord, NH","2020","Micro","63578"
"218180","18180","Concord, NH","2021","Micro","66922"
"218180","18180","Concord, NH","2022","Micro","69730"
"218180","18180","Concord, NH","2023","Micro","73531"
"218220","18220","Connersville, IN","2001","Micro","26025"
"218220","18220","Connersville, IN","2002","Micro","26182"
"218220","18220","Connersville, IN","2003","Micro","26346"
"218220","18220","Connersville, IN","2004","Micro","27195"
"218220","18220","Connersville, IN","2005","Micro","27155"
"218220","18220","Connersville, IN","2006","Micro","27813"
"218220","18220","Connersville, IN","2007","Micro","28602"
"218220","18220","Connersville, IN","2008","Micro","29182"
"218220","18220","Connersville, IN","2009","Micro","28555"
"218220","18220","Connersville, IN","2010","Micro","29816"
"218220","18220","Connersville, IN","2011","Micro","31427"
"218220","18220","Connersville, IN","2012","Micro","32723"
"218220","18220","Connersville, IN","2013","Micro","33303"
"218220","18220","Connersville, IN","2014","Micro","35073"
"218220","18220","Connersville, IN","2015","Micro","34928"
"218220","18220","Connersville, IN","2016","Micro","36511"
"218220","18220","Connersville, IN","2017","Micro","37840"
"218220","18220","Connersville, IN","2018","Micro","39376"
"218220","18220","Connersville, IN","2019","Micro","40294"
"218220","18220","Connersville, IN","2020","Micro","44099"
"218220","18220","Connersville, IN","2021","Micro","47659"
"218220","18220","Connersville, IN","2022","Micro","47753"
"218220","18220","Connersville, IN","2023","Micro","50175"
"218260","18260","Cookeville, TN","2001","Micro","22592"
"218260","18260","Cookeville, TN","2002","Micro","23147"
"218260","18260","Cookeville, TN","2003","Micro","24052"
"218260","18260","Cookeville, TN","2004","Micro","25158"
"218260","18260","Cookeville, TN","2005","Micro","25708"
"218260","18260","Cookeville, TN","2006","Micro","26179"
"218260","18260","Cookeville, TN","2007","Micro","27127"
"218260","18260","Cookeville, TN","2008","Micro","27978"
"218260","18260","Cookeville, TN","2009","Micro","28406"
"218260","18260","Cookeville, TN","2010","Micro","29820"
"218260","18260","Cookeville, TN","2011","Micro","31240"
"218260","18260","Cookeville, TN","2012","Micro","32252"
"218260","18260","Cookeville, TN","2013","Micro","32250"
"218260","18260","Cookeville, TN","2014","Micro","32913"
"218260","18260","Cookeville, TN","2015","Micro","34389"
"218260","18260","Cookeville, TN","2016","Micro","34903"
"218260","18260","Cookeville, TN","2017","Micro","36053"
"218260","18260","Cookeville, TN","2018","Micro","37579"
"218260","18260","Cookeville, TN","2019","Micro","39313"
"218260","18260","Cookeville, TN","2020","Micro","42085"
"218260","18260","Cookeville, TN","2021","Micro","45741"
"218260","18260","Cookeville, TN","2022","Micro","46217"
"218260","18260","Cookeville, TN","2023","Micro","48212"
"218300","18300","Coos Bay, OR","2001","Micro","24146"
"218300","18300","Coos Bay, OR","2002","Micro","25366"
"218300","18300","Coos Bay, OR","2003","Micro","26489"
"218300","18300","Coos Bay, OR","2004","Micro","26966"
"218300","18300","Coos Bay, OR","2005","Micro","27466"
"218300","18300","Coos Bay, OR","2006","Micro","28915"
"218300","18300","Coos Bay, OR","2007","Micro","30567"
"218300","18300","Coos Bay, OR","2008","Micro","31450"
"218300","18300","Coos Bay, OR","2009","Micro","31319"
"218300","18300","Coos Bay, OR","2010","Micro","32026"
"218300","18300","Coos Bay, OR","2011","Micro","33462"
"218300","18300","Coos Bay, OR","2012","Micro","33800"
"218300","18300","Coos Bay, OR","2013","Micro","34840"
"218300","18300","Coos Bay, OR","2014","Micro","36766"
"218300","18300","Coos Bay, OR","2015","Micro","38867"
"218300","18300","Coos Bay, OR","2016","Micro","39502"
"218300","18300","Coos Bay, OR","2017","Micro","40994"
"218300","18300","Coos Bay, OR","2018","Micro","43340"
"218300","18300","Coos Bay, OR","2019","Micro","45963"
"218300","18300","Coos Bay, OR","2020","Micro","50759"
"218300","18300","Coos Bay, OR","2021","Micro","54684"
"218300","18300","Coos Bay, OR","2022","Micro","55424"
"218300","18300","Coos Bay, OR","2023","Micro","59838"
"218380","18380","Cordele, GA","2001","Micro","20280"
"218380","18380","Cordele, GA","2002","Micro","20908"
"218380","18380","Cordele, GA","2003","Micro","21549"
"218380","18380","Cordele, GA","2004","Micro","21921"
"218380","18380","Cordele, GA","2005","Micro","22699"
"218380","18380","Cordele, GA","2006","Micro","22858"
"218380","18380","Cordele, GA","2007","Micro","22993"
"218380","18380","Cordele, GA","2008","Micro","23230"
"218380","18380","Cordele, GA","2009","Micro","23108"
"218380","18380","Cordele, GA","2010","Micro","23978"
"218380","18380","Cordele, GA","2011","Micro","26251"
"218380","18380","Cordele, GA","2012","Micro","26403"
"218380","18380","Cordele, GA","2013","Micro","27202"
"218380","18380","Cordele, GA","2014","Micro","28280"
"218380","18380","Cordele, GA","2015","Micro","30188"
"218380","18380","Cordele, GA","2016","Micro","31311"
"218380","18380","Cordele, GA","2017","Micro","33420"
"218380","18380","Cordele, GA","2018","Micro","34608"
"218380","18380","Cordele, GA","2019","Micro","37161"
"218380","18380","Cordele, GA","2020","Micro","41930"
"218380","18380","Cordele, GA","2021","Micro","46242"
"218380","18380","Cordele, GA","2022","Micro","46153"
"218380","18380","Cordele, GA","2023","Micro","48309"
"218420","18420","Corinth, MS","2001","Micro","20893"
"218420","18420","Corinth, MS","2002","Micro","20916"
"218420","18420","Corinth, MS","2003","Micro","21255"
"218420","18420","Corinth, MS","2004","Micro","22448"
"218420","18420","Corinth, MS","2005","Micro","23092"
"218420","18420","Corinth, MS","2006","Micro","23786"
"218420","18420","Corinth, MS","2007","Micro","24590"
"218420","18420","Corinth, MS","2008","Micro","25996"
"218420","18420","Corinth, MS","2009","Micro","26387"
"218420","18420","Corinth, MS","2010","Micro","27662"
"218420","18420","Corinth, MS","2011","Micro","29271"
"218420","18420","Corinth, MS","2012","Micro","30839"
"218420","18420","Corinth, MS","2013","Micro","31404"
"218420","18420","Corinth, MS","2014","Micro","32189"
"218420","18420","Corinth, MS","2015","Micro","33326"
"218420","18420","Corinth, MS","2016","Micro","33972"
"218420","18420","Corinth, MS","2017","Micro","35639"
"218420","18420","Corinth, MS","2018","Micro","37682"
"218420","18420","Corinth, MS","2019","Micro","38493"
