STATION,DATE,PRCP,SNOW,TMAX,TMIN
USC00362537,2005-01-25,0,0,28,-1
USC00362537,2005-01-26,0,0,34,28
USC00362537,2005-01-27,0,0,46,8
USC00362537,2005-01-28,0,0,25,2
USC00362537,2005-01-29,0,0,27,2
USC00362537,2005-01-30,0.18,3,34,3
USC00362537,2005-01-31,0,0,38,14
USC00362537,2005-02-01,0,0,,
USC00362537,2005-02-02,0,0,,
USC00362537,2005-02-03,0,0,44,10
USC00362537,2005-02-04,0.1,2,44,10
USC00362537,2005-02-05,0,0,50,23
USC00362537,2005-02-06,0,0,54,21
USC00362537,2005-02-07,0,0,55,22
USC00362537,2005-02-08,0,0,,
USC00362537,2005-02-09,0,0,60,25
USC00362537,2005-02-10,0.12,0,62,35
USC00362537,2005-02-11,0,0,41,24
USC00362537,2005-02-12,0,0,41,26
USC00362537,2005-02-13,0,0,48,22
USC00362537,2005-02-14,0.07,0.5,46,31
USC00362537,2005-02-15,0.65,0,47,31
USC00362537,2005-02-16,0,0,57,34
USC00362537,2005-02-17,0.05,0,54,27
USC00362537,2005-02-18,0,0,40,21
USC00362537,2005-02-19,0,0,29,11
USC00362537,2005-02-20,0,0,36,17
USC00362537,2005-02-21,0.19,0.2,40,24
USC00362537,2005-02-22,0,0,41,32
USC00362537,2005-02-23,0,0,49,31
USC00362537,2005-02-24,0,0,44,28
USC00362537,2005-02-25,0.44,5.5,29,15
USC00362537,2005-02-26,0,0,37,13
USC00362537,2005-02-27,0,0,42,17
USC00362537,2005-02-28,0,0,36,20
USC00362537,2005-03-01,0.5,5,33,23
USC00362537,2005-03-02,0,0,37,26
USC00362537,2005-03-03,0,0,31,19
USC00362537,2005-03-04,0,0,33,13
USC00362537,2005-03-05,0,0,38,20
USC00362537,2005-03-06,0,0,44,21
USC00362537,2005-03-07,0,0,55,31
USC00362537,2005-03-08,0.26,0,68,33
USC00362537,2005-03-09,0.07,0.5,33,14
USC00362537,2005-03-10,0,0,33,13
USC00362537,2005-03-11,0,0,36,22
USC00362537,2005-03-12,0,0,46,22
USC00362537,2005-03-13,0,0,44,21
USC00362537,2005-03-14,0,0,46,25
USC00362537,2005-03-15,0,0,45,21
USC00362537,2005-03-16,0,0,47,21
USC00362537,2005-03-17,0,0,48,28
USC00362537,2005-03-18,0,0,,
USC00362537,2005-03-19,0,0,57,23
USC00362537,2005-03-20,0.02,0,59,37
USC00362537,2005-03-21,0,0,54,39
USC00362537,2005-03-22,0,0,50,25
USC00362537,2005-03-23,1.02,0,56,37
USC00362537,2005-03-24,0.83,0,41,33
USC00362537,2005-03-25,0,0,57,35
USC00362537,2005-03-26,0.04,0,46,34
USC00362537,2005-03-27,0,0,44,38
USC00362537,2005-03-28,0.73,0,46,37
USC00362537,2005-03-29,1.13,0,49,37
USC00362537,2005-03-30,0,0,66,34
USC00362537,2005-03-31,0,0,65,37
USC00362537,2005-04-01,0,0,51,44
USC00362537,2005-04-02,1.55,0,64,45
USC00362537,2005-04-03,0.77,0,50,39
USC00362537,2005-04-04,0,0,45,38
USC00362537,2005-04-05,0,0,63,28
USC00362537,2005-04-06,0,0,72,35
USC00362537,2005-04-07,0,0,84,45
USC00362537,2005-04-08,0.61,0,76,51
USC00362537,2005-04-09,0,0,69,38
USC00362537,2005-04-10,0,0,66,33
USC00362537,2005-04-11,0,0,76,34
USC00362537,2005-04-12,0,0,69,33
USC00362537,2005-04-13,0,0,58,31
USC00362537,2005-04-14,0,0,64,37
USC00362537,2005-04-15,0,0,69,34
USC00362537,2005-04-16,0,0,69,30
USC00362537,2005-04-17,0,0,69,26
USC00362537,2005-04-18,0,0,74,42
USC00362537,2005-04-19,0,0,78,44
USC00362537,2005-04-20,0,0,84,50
USC00362537,2005-04-21,0,0,85,54
USC00362537,2005-04-22,0,0,63,40
USC00362537,2005-04-23,0.77,0,49,36
USC00362537,2005-04-24,0.32,0,71,38
USC00362537,2005-04-25,0.02,0,47,35
USC00362537,2005-04-26,0,0,58,34
USC00362537,2005-04-27,0.08,0,72,43
USC00362537,2005-04-28,0,0,68,41
USC00362537,2005-04-29,0,0,63,44
USC00362537,2005-04-30,0.47,0,63,44
USC00362537,2005-05-01,0,0,62,47
USC00362537,2005-05-02,0,0,65,36
USC00362537,2005-05-03,0,0,60,29
USC00362537,2005-05-04,0,0,60,29
USC00362537,2005-05-05,0,0,62,32
USC00362537,2005-05-06,0,0,66,40
USC00362537,2005-05-07,0,0,60,34
USC00362537,2005-05-08,0,0,72,44
USC00362537,2005-05-09,0,0,79,43
USC00362537,2005-05-10,0,0,80,45
USC00362537,2005-05-11,0,0,78,53
USC00362537,2005-05-12,0,0,86,58
USC00362537,2005-05-13,0,0,70,40
USC00362537,2005-05-14,0,0,70,39
USC00362537,2005-05-15,0.05,0,82,53
USC00362537,2005-05-16,0.07,0,76,47
USC00362537,2005-05-17,0,0,67,40
USC00362537,2005-05-18,0,0,67,42
USC00362537,2005-05-19,0,0,72,42
USC00362537,2005-05-20,1.33,0,74,42
USC00362537,2005-05-21,0.51,0,52,38
USC00362537,2005-05-22,0,0,74,45
USC00362537,2005-05-23,0,0,76,50
USC00362537,2005-05-24,0.08,0,61,51
USC00362537,2005-05-25,0,0,58,47
USC00362537,2005-05-26,0,0,62,47
USC00362537,2005-05-27,0,0,83,47
USC00362537,2005-05-28,0,0,83,47
USC00362537,2005-05-29,0.08,0,73,52
USC00362537,2005-05-30,0.04,0,75,47
USC00362537,2005-05-31,0,0,75,44
USC00362537,2005-06-01,0,0,79,43
USC00362537,2005-06-02,0,0,79,50
USC00362537,2005-06-03,0.19,0,74,56
USC00362537,2005-06-04,0.49,0,62,57
USC00362537,2005-06-05,0,0,75,55
USC00362537,2005-06-06,0,0,87,59
USC00362537,2005-06-07,0.32,0,91,60
USC00362537,2005-06-08,0,0,91,60
USC00362537,2005-06-09,0,0,92,64
USC00362537,2005-06-10,0.07,0,87,67
USC00362537,2005-06-11,0,0,86,71
USC00362537,2005-06-12,0,0,88,67
USC00362537,2005-06-13,0,0,88,66
USC00362537,2005-06-14,0.23,0,91,68
USC00362537,2005-06-15,0,0,91,71
USC00362537,2005-06-16,0,0,83,68
USC00362537,2005-06-17,0,0,79,50
USC00362537,2005-06-18,0,0,79,48
USC00362537,2005-06-19,0,0,80,55
USC00362537,2005-06-20,0,0,76,56
USC00362537,2005-06-21,0,0,77,50
USC00362537,2005-06-22,0.01,0,84,58
USC00362537,2005-06-23,0.16,0,85,48
USC00362537,2005-06-24,0,0,83,55
USC00362537,2005-06-25,0,0,88,55
USC00362537,2005-06-26,0,0,91,62
USC00362537,2005-06-27,0,0,91,62
USC00362537,2005-06-28,0.03,0,89,65
USC00362537,2005-06-29,0,0,93,71
USC00362537,2005-06-30,0.82,0,93,67
USC00362537,2005-07-01,0,0,88,66
USC00362537,2005-07-02,0,0,88,68
USC00362537,2005-07-03,0,0,86,54
USC00362537,2005-07-04,0,0,83,64
USC00362537,2005-07-05,0,0,86,66
USC00362537,2005-07-06,0.18,0,83,64
USC00362537,2005-07-07,0,0,86,64
USC00362537,2005-07-08,2.75,0,84,63
USC00362537,2005-07-09,0,0,78,57
USC00362537,2005-07-10,0.1,0,86,56
USC00362537,2005-07-11,0,0,87,60
USC00362537,2005-07-12,0,0,88,67
USC00362537,2005-07-13,0,0,91,58
USC00362537,2005-07-14,0,0,86,66
USC00362537,2005-07-15,0.44,0,81,70
USC00362537,2005-07-16,0.08,0,82,71
USC00362537,2005-07-17,0.47,0,85,71
USC00362537,2005-07-18,0,0,88,71
USC00362537,2005-07-19,0,0,88,70
USC00362537,2005-07-20,0,0,87,70
USC00362537,2005-07-21,0,0,89,62
USC00362537,2005-07-22,0.7,0,89,67
USC00362537,2005-07-23,0,0,88,66
USC00362537,2005-07-24,0,0,84,56
USC00362537,2005-07-25,0.54,0,84,60
USC00362537,2005-07-26,0,0,93,69
USC00362537,2005-07-27,0,0,92,72
USC00362537,2005-07-28,0.02,0,94,64
USC00362537,2005-07-29,0,0,81,59
USC00362537,2005-07-30,0,0,84,63
USC00362537,2005-07-31,0,0,85,64
USC00362537,2005-08-01,0,0,84,63
USC00362537,2005-08-02,0,0,86,64
USC00362537,2005-08-03,0,0,93,65
USC00362537,2005-08-04,0,0,93,65
USC00362537,2005-08-05,0,0,96,68
USC00362537,2005-08-06,0,0,92,68
USC00362537,2005-08-07,0,0,84,66
USC00362537,2005-08-08,0.3,0,87,67
USC00362537,2005-08-09,0.13,0,81,67
USC00362537,2005-08-10,0.13,0,78,64
USC00362537,2005-08-11,0,0,85,67
USC00362537,2005-08-12,0,0,90,63
USC00362537,2005-08-13,0.01,0,94,71
USC00362537,2005-08-14,0,0,95,69
USC00362537,2005-08-15,0,0,96,69
USC00362537,2005-08-16,0.03,0,87,66
USC00362537,2005-08-17,0.78,0,70,59
USC00362537,2005-08-18,0,0,85,54
USC00362537,2005-08-19,0.39,0,85,63
USC00362537,2005-08-20,0.08,0,75,67
USC00362537,2005-08-21,0.01,0,88,69
USC00362537,2005-08-22,0,0,90,57
USC00362537,2005-08-23,0,0,84,58
USC00362537,2005-08-24,0,0,79,56
USC00362537,2005-08-25,0,0,82,50
USC00362537,2005-08-26,0,0,71,56
USC00362537,2005-08-27,0.03,0,83,56
USC00362537,2005-08-28,0.68,0,70,61
USC00362537,2005-08-29,0,0,85,66
USC00362537,2005-08-30,0,0,82,68
USC00362537,2005-08-31,0.81,0,84,71
USC00362537,2005-09-01,0,0,84,58
USC00362537,2005-09-02,0,0,87,59
USC00362537,2005-09-03,0,0,85,54
USC00362537,2005-09-04,0,0,83,52
USC00362537,2005-09-05,0,0,83,52
USC00362537,2005-09-06,0,0,82,51
USC00362537,2005-09-07,0,0,82,49
USC00362537,2005-09-08,0,0,82,47
USC00362537,2005-09-09,0,0,85,52
USC00362537,2005-09-10,0,0,84,55
USC00362537,2005-09-11,0,0,83,48
USC00362537,2005-09-12,0,0,83,50
USC00362537,2005-09-13,0,0,89,52
USC00362537,2005-09-14,0,0,93,56
USC00362537,2005-09-15,0,0,90,56
USC00362537,2005-09-16,0,0,91,67
USC00362537,2005-09-17,0,0,88,63
USC00362537,2005-09-18,0,0,88,56
USC00362537,2005-09-19,0,0,84,54
USC00362537,2005-09-20,0,0,86,59
USC00362537,2005-09-21,0,0,84,52
USC00362537,2005-09-22,0,0,86,50
USC00362537,2005-09-23,0,0,88,48
USC00362537,2005-09-24,0,0,90,48
USC00362537,2005-09-25,0,0,69,62
USC00362537,2005-09-26,0,0,76,66
USC00362537,2005-09-27,0.12,0,78,55
USC00362537,2005-09-28,0,0,78,46
USC00362537,2005-09-29,0,0,78,54
USC00362537,2005-09-30,0.05,0,74,35
USC00362537,2005-10-01,0,0,70,37
USC00362537,2005-10-02,0,0,78,40
USC00362537,2005-10-03,0,0,83,46
USC00362537,2005-10-04,0,0,83,46
USC00362537,2005-10-05,0,0,78,57
USC00362537,2005-10-06,0,0,82,55
USC00362537,2005-10-07,,0,79,62
USC00362537,2005-10-08,3.83,0,73,69
USC00362537,2005-10-09,0.69,0,70,53
USC00362537,2005-10-10,0.01,0,60,53
USC00362537,2005-10-11,0.03,0,64,55
USC00362537,2005-10-12,0.02,0,63,57
USC00362537,2005-10-13,0.07,0,60,52
USC00362537,2005-10-14,0.12,0,60,54
USC00362537,2005-10-15,0.01,0,69,50
USC00362537,2005-10-16,0,0,76,47
USC00362537,2005-10-17,0,0,67,44
USC00362537,2005-10-18,0,0,68,44
USC00362537,2005-10-19,0,0,76,40
USC00362537,2005-10-20,0,0,76,42
USC00362537,2005-10-21,0.18,0,56,45
USC00362537,2005-10-22,0.65,0,49,45
USC00362537,2005-10-23,0.26,0,51,46
USC00362537,2005-10-24,0.05,0,62,42
USC00362537,2005-10-25,0.77,0,53,41
USC00362537,2005-10-26,0.39,0,43,39
USC00362537,2005-10-27,0,0,57,36
USC00362537,2005-10-28,0,0,50,34
USC00362537,2005-10-29,0,0,53,31
USC00362537,2005-10-30,0,0,54,34
USC00362537,2005-10-31,0,0,68,30
USC00362537,2005-11-01,0,0,71,32
USC00362537,2005-11-02,0,0,71,35
USC00362537,2005-11-03,0,0,71,31
USC00362537,2005-11-04,0,0,69,35
USC00362537,2005-11-05,0,0,74,41
USC00362537,2005-11-06,0,0,77,44
USC00362537,2005-11-07,0.01,0,74,42
USC00362537,2005-11-08,0,0,62,34
USC00362537,2005-11-09,0,0,65,43
USC00362537,2005-11-10,0,0,63,47
USC00362537,2005-11-11,0,0,55,28
USC00362537,2005-11-12,0,0,55,26
USC00362537,2005-11-13,0,0,61,29
USC00362537,2005-11-14,0,0,66,33
USC00362537,2005-11-15,0.1,0,65,46
USC00362537,2005-11-16,0,0,68,47
USC00362537,2005-11-17,0.25,0,69,28
USC00362537,2005-11-18,0,0,41,18
USC00362537,2005-11-19,0,0,47,17
USC00362537,2005-11-20,0,0,51,22
USC00362537,2005-11-21,0,0,61,25
USC00362537,2005-11-22,0.88,0,47,33
USC00362537,2005-11-23,0,0,49,27
USC00362537,2005-11-24,0.13,1,49,19
USC00362537,2005-11-25,0,0,39,17
USC00362537,2005-11-26,0,0,39,16
USC00362537,2005-11-27,0,0,44,22
USC00362537,2005-11-28,0.07,0,48,33
USC00362537,2005-11-29,0.2,0,65,33
USC00362537,2005-11-30,1.91,0,64,38
USC00362537,2005-12-01,0,0,52,24
USC00362537,2005-12-02,0,0,40,27
USC00362537,2005-12-03,0,0,40,21
USC00362537,2005-12-04,0.25,0.5,34,22
USC00362537,2005-12-05,0,0,36,28
USC00362537,2005-12-06,0,0,38,24
USC00362537,2005-12-07,0,0,37,19
USC00362537,2005-12-08,0,0,34,13
USC00362537,2005-12-09,0.67,7.5,33,17
USC00362537,2005-12-10,0,0,34,7
USC00362537,2005-12-11,0,0,36,8
USC00362537,2005-12-12,0,0,40,24
USC00362537,2005-12-13,0,0,40,8
USC00362537,2005-12-14,0,0,20,6
USC00362537,2005-12-15,0,0,21,5
USC00362537,2005-12-16,1.14,0.7,38,17
USC00362537,2005-12-17,0,0,41,17
USC00362537,2005-12-18,0,0,39,22
USC00362537,2005-12-19,0,0,43,22
USC00362537,2005-12-20,0,0,33,12
USC00362537,2005-12-21,0,0,34,16
USC00362537,2005-12-22,0,0,34,15
USC00362537,2005-12-23,0,0,40,24
USC00362537,2005-12-24,0,0,55,30
USC00362537,2005-12-25,0,0,56,21
USC00362537,2005-12-26,0.37,0,39,30
USC00362537,2005-12-27,0,0,56,20
USC00362537,2005-12-28,0.08,0,44,22
USC00362537,2005-12-29,0,0,46,28
USC00362537,2005-12-30,0,0,46,38
USC00362537,2005-12-31,0.14,0,48,27
USC00362537,2006-01-01,0,0,42,32
USC00362537,2006-01-02,0,0,43,30
USC00362537,2006-01-03,1.16,0,40,31
USC00362537,2006-01-04,0.2,0,40,36
USC00362537,2006-01-05,0.2,0,41,36
USC00362537,2006-01-06,0,0,47,36
USC00362537,2006-01-07,0,0,39,18
USC00362537,2006-01-08,0,0,37,18
USC00362537,2006-01-09,0,0,47,33
USC00362537,2006-01-10,0,0,65,37
USC00362537,2006-01-11,0,0,49,34
USC00362537,2006-01-12,0.4,0,47,32
USC00362537,2006-01-13,0,0,62,27
USC00362537,2006-01-14,0.22,0,59,15
USC00362537,2006-01-15,0,0,51,22
USC00362537,2006-01-16,0,0,39,23
USC00362537,2006-01-17,0,0,37,26
USC00362537,2006-01-18,0.94,0,58,32
USC00362537,2006-01-19,0.08,0,47,26
USC00362537,2006-01-20,0,0,47,29
USC00362537,2006-01-21,0,0,61,31
USC00362537,2006-01-22,0,0,62,20
USC00362537,2006-01-23,0.71,0,45,23
USC00362537,2006-01-24,0.02,0,41,24
USC00362537,2006-01-25,0.07,0,48,24
USC00362537,2006-01-26,0,0,39,24
USC00362537,2006-01-27,0,0,38,15
USC00362537,2006-01-28,0,0,47,17
USC00362537,2006-01-29,0,0,60,26
USC00362537,2006-01-30,0.09,0,60,32
USC00362537,2006-01-31,0.18,0,63,35
USC00362537,2006-02-01,0,0,47,35
USC00362537,2006-02-02,0,0,43,24
USC00362537,2006-02-03,1.1,0,52,28
USC00362537,2006-02-04,0,0,59,35
USC00362537,2006-02-05,0.91,0,50,37
USC00362537,2006-02-06,0,0,41,30
USC00362537,2006-02-07,0,0,41,25
USC00362537,2006-02-08,0,0,40,21
USC00362537,2006-02-09,0,0,40,20
USC00362537,2006-02-10,0,0,36,19
USC00362537,2006-02-11,0,0,40,27
USC00362537,2006-02-12,0.96,10,38,26
USC00362537,2006-02-13,0,0,35,14
USC00362537,2006-02-14,0,0,34,18
USC00362537,2006-02-15,0,0,43,18
USC00362537,2006-02-16,0,0,59,20
USC00362537,2006-02-17,0,0,60,28
USC00362537,2006-02-18,0,0,56,25
USC00362537,2006-02-19,0,0,34,7
USC00362537,2006-02-20,0,0,30,11
USC00362537,2006-02-21,0,0,38,21
USC00362537,2006-02-22,0,0,46,22
USC00362537,2006-02-23,0,0,36,31
USC00362537,2006-02-24,0,0,52,30
USC00362537,2006-02-25,0,0,40,18
USC00362537,2006-02-26,0,0,59,22
USC00362537,2006-02-27,0,0,34,11
USC00362537,2006-02-28,0,0,35,19
USC00362537,2006-03-01,0,0,40,24
USC00362537,2006-03-02,0.07,0,51,28
USC00362537,2006-03-03,0.13,,40,23
USC00362537,2006-03-04,0,0,40,23
USC00362537,2006-03-05,0,0,43,22
USC00362537,2006-03-06,0,0,52,28
USC00362537,2006-03-07,0,0,47,25
USC00362537,2006-03-08,0,0,49,20
USC00362537,2006-03-09,0.01,0,50,27
USC00362537,2006-03-10,0,0,65,40
USC00362537,2006-03-11,0,0,74,36
USC00362537,2006-03-12,0.12,0,67,44
USC00362537,2006-03-13,0.02,0,59,46
USC00362537,2006-03-14,0,0,82,49
USC00362537,2006-03-15,0,0,54,34
USC00362537,2006-03-16,0,0,47,29
USC00362537,2006-03-17,0,0,55,37
USC00362537,2006-03-18,0,0,53,22
USC00362537,2006-03-19,0,0,45,26
USC00362537,2006-03-20,0,0,50,19
USC00362537,2006-03-21,0,0,47,20
USC00362537,2006-03-22,0,0,47,20
USC00362537,2006-03-23,0,0,49,24
USC00362537,2006-03-24,0,0,46,29
USC00362537,2006-03-25,0,0,50,27
USC00362537,2006-03-26,0,0,54,31
USC00362537,2006-03-27,0,0,51,28
USC00362537,2006-03-28,0.03,0,62,31
USC00362537,2006-03-29,0,0,61,32
USC00362537,2006-03-30,0,0,63,32
USC00362537,2006-03-31,0,0,69,39
USC00362537,2006-04-01,0.03,0,78,50
USC00362537,2006-04-02,0,0,69,45
USC00362537,2006-04-03,0,0,69,44
USC00362537,2006-04-04,0.43,0,66,40
USC00362537,2006-04-05,0.04,0,52,34
USC00362537,2006-04-06,0,0,51,35
USC00362537,2006-04-07,0.03,0,63,36
USC00362537,2006-04-08,0.42,0,72,40
USC00362537,2006-04-09,0.21,0,45,27
USC00362537,2006-04-10,0,0,57,30
USC00362537,2006-04-11,0,0,64,29
USC00362537,2006-04-12,0,0,73,39
USC00362537,2006-04-13,0.1,0,74,50
USC00362537,2006-04-14,0.02,0,78,50
USC00362537,2006-04-15,0.12,0,74,55
USC00362537,2006-04-16,0,0,77,41
USC00362537,2006-04-17,0,0,73,44
USC00362537,2006-04-18,0,0,67,43
USC00362537,2006-04-19,0,0,72,47
USC00362537,2006-04-20,0,0,77,42
USC00362537,2006-04-21,0,0,84,42
USC00362537,2006-04-22,1,0,67,49
USC00362537,2006-04-23,0.92,0,52,47
USC00362537,2006-04-24,0.12,0,70,47
USC00362537,2006-04-25,0,0,69,20
USC00362537,2006-04-26,0.24,0,73,34
USC00362537,2006-04-27,0,0,60,31
USC00362537,2006-04-28,0,0,74,42
USC00362537,2006-04-29,0,0,62,35
USC00362537,2006-04-30,0,0,65,33
USC00362537,2006-05-01,0,0,68,35
USC00362537,2006-05-02,0,0,71,37
USC00362537,2006-05-03,0,0,79,47
USC00362537,2006-05-04,0,0,78,43
USC00362537,2006-05-05,0,0,81,55
USC00362537,2006-05-06,0,0,80,48
USC00362537,2006-05-07,0,0,76,36
USC00362537,2006-05-08,0.03,0,65,42
USC00362537,2006-05-09,0,0,61,47
USC00362537,2006-05-10,0,0,74,40
USC00362537,2006-05-11,0,0,80,52
USC00362537,2006-05-12,1.61,0,64,42
USC00362537,2006-05-13,0.01,0,65,49
USC00362537,2006-05-14,0.13,0,71,49
USC00362537,2006-05-15,0.64,0,61,51
USC00362537,2006-05-16,0.25,0,66,46
USC00362537,2006-05-17,0,0,62,46
USC00362537,2006-05-18,0.06,0,69,46
USC00362537,2006-05-19,0.02,0,71,45
USC00362537,2006-05-20,0.01,0,59,47
USC00362537,2006-05-21,0,0,69,39
USC00362537,2006-05-22,0,0,71,40
USC00362537,2006-05-23,0,0,66,36
USC00362537,2006-05-24,0,0,70,39
USC00362537,2006-05-25,0,0,75,51
USC00362537,2006-05-26,0,0,70,51
USC00362537,2006-05-27,0,0,78,58
USC00362537,2006-05-28,0,0,82,55
USC00362537,2006-05-29,0.03,0,85,52
USC00362537,2006-05-30,0,0,90,59
USC00362537,2006-05-31,0.51,0,93,65
USC00362537,2006-06-01,0,0,87,65
USC00362537,2006-06-02,0.09,0,88,65
USC00362537,2006-06-03,1.05,0,84,66
USC00362537,2006-06-04,0,0,73,50
USC00362537,2006-06-05,0,0,75,51
USC00362537,2006-06-06,0,0,77,49
USC00362537,2006-06-07,0,0,78,53
USC00362537,2006-06-08,0,0,80,58
USC00362537,2006-06-09,0,0,78,54
USC00362537,2006-06-10,0.02,0,80,54
USC00362537,2006-06-11,0,0,71,42
USC00362537,2006-06-12,0,0,73,43
USC00362537,2006-06-13,0,0,76,51
USC00362537,2006-06-14,0,0,82,53
USC00362537,2006-06-15,0,0,77,55
USC00362537,2006-06-16,0,0,82,47
USC00362537,2006-06-17,0,0,83,52
USC00362537,2006-06-18,0,0,88,58
USC00362537,2006-06-19,0,0,93,67
USC00362537,2006-06-20,0.31,0,89,64
USC00362537,2006-06-21,0,0,84,56
USC00362537,2006-06-22,0.1,0,86,63
USC00362537,2006-06-23,0.02,0,89,66
USC00362537,2006-06-24,0.13,0,84,68
USC00362537,2006-06-25,0.2,0,82,68
USC00362537,2006-06-26,3.47,0,76,69
USC00362537,2006-06-27,0.7,0,83,70
USC00362537,2006-06-28,2.14,0,81,68
USC00362537,2006-06-29,0,0,87,61
USC00362537,2006-06-30,0,0,83,55
USC00362537,2006-07-01,0,0,83,55
USC00362537,2006-07-02,0,0,85,67
USC00362537,2006-07-03,0.4,0,91,66
USC00362537,2006-07-04,0.03,0,88,66
USC00362537,2006-07-05,0.04,0,89,70
USC00362537,2006-07-06,0.39,0,80,62
USC00362537,2006-07-07,0,0,79,53
USC00362537,2006-07-08,0,0,80,56
USC00362537,2006-07-09,0,0,80,58
USC00362537,2006-07-10,0,0,83,59
USC00362537,2006-07-11,0,0,85,66
USC00362537,2006-07-12,0,0,89,72
USC00362537,2006-07-13,0.23,0,87,71
USC00362537,2006-07-14,0.23,0,84,63
USC00362537,2006-07-15,0,0,88,68
USC00362537,2006-07-16,0,0,88,66
USC00362537,2006-07-17,0,0,91,64
USC00362537,2006-07-18,0,0,95,69
USC00362537,2006-07-19,0.09,0,94,65
USC00362537,2006-07-20,0,0,95,64
USC00362537,2006-07-21,0.01,0,87,70
USC00362537,2006-07-22,0.13,0,89,68
USC00362537,2006-07-23,0.07,0,86,64
USC00362537,2006-07-24,0,0,82,56
USC00362537,2006-07-25,0,0,85,63
USC00362537,2006-07-26,0,0,86,65
USC00362537,2006-07-27,0,0,88,69
USC00362537,2006-07-28,1.12,0,91,70
USC00362537,2006-07-29,0,0,87,67
USC00362537,2006-07-30,0,0,91,69
USC00362537,2006-07-31,0,0,92,70
USC00362537,2006-08-01,0,0,92,69
USC00362537,2006-08-02,0,0,95,73
USC00362537,2006-08-03,0,0,96,73
USC00362537,2006-08-04,0,0,96,72
USC00362537,2006-08-05,0,0,92,59
USC00362537,2006-08-06,0,0,90,61
USC00362537,2006-08-07,0.03,0,91,65
USC00362537,2006-08-08,0,0,94,70
USC00362537,2006-08-09,0,0,84,55
USC00362537,2006-08-10,0,0,87,54
USC00362537,2006-08-11,0,0,78,62
USC00362537,2006-08-12,0,0,83,49
USC00362537,2006-08-13,0,0,82,48
USC00362537,2006-08-14,0,0,84,57
USC00362537,2006-08-15,0,0,90,55
USC00362537,2006-08-16,0,0,88,55
USC00362537,2006-08-17,0,0,89,56
USC00362537,2006-08-18,0,0,89,56
USC00362537,2006-08-19,0,0,87,61
USC00362537,2006-08-20,0.17,0,89,68
USC00362537,2006-08-21,0,0,87,55
USC00362537,2006-08-22,0,0,84,56
USC00362537,2006-08-23,0,0,90,55
USC00362537,2006-08-24,0,0,90,60
USC00362537,2006-08-25,0,0,91,62
USC00362537,2006-08-26,0,0,93,66
USC00362537,2006-08-27,1.14,0,82,68
USC00362537,2006-08-28,0.08,0,80,69
USC00362537,2006-08-29,0,0,86,71
USC00362537,2006-08-30,0,0,89,68
USC00362537,2006-08-31,0,0,76,64
USC00362537,2006-09-01,0,0,75,57
USC00362537,2006-09-02,2.07,0,76,55
USC00362537,2006-09-03,0.15,0,66,52
USC00362537,2006-09-04,0,0,71,56
USC00362537,2006-09-05,0.13,0,81,54
USC00362537,2006-09-06,0.13,0,66,57
USC00362537,2006-09-07,0,0,75,50
USC00362537,2006-09-08,0,0,80,55
USC00362537,2006-09-09,0.02,0,82,57
USC00362537,2006-09-10,0,0,84,56
USC00362537,2006-09-11,0.43,0,78,53
USC00362537,2006-09-12,0.03,0,63,56
USC00362537,2006-09-13,0.04,0,66,56
USC00362537,2006-09-14,1.09,0,63,57
USC00362537,2006-09-15,0.03,0,70,54
USC00362537,2006-09-16,0.01,0,75,61
USC00362537,2006-09-17,0.04,0,72,53
USC00362537,2006-09-18,0,0,82,54
USC00362537,2006-09-19,0,0,84,60
USC00362537,2006-09-20,0.02,0,78,49
USC00362537,2006-09-21,0,0,66,40
USC00362537,2006-09-22,0,0,68,40
USC00362537,2006-09-23,0.06,0,78,46
USC00362537,2006-09-24,0.03,0,76,45
USC00362537,2006-09-25,0,0,78,45
USC00362537,2006-09-26,0,0,74,49
USC00362537,2006-09-27,0,0,74,45
USC00362537,2006-09-28,0,0,75,46
USC00362537,2006-09-29,0.7,0,75,46
USC00362537,2006-09-30,0,0,65,42
USC00362537,2006-10-01,0.1,0,63,48
USC00362537,2006-10-02,0,0,70,40
USC00362537,2006-10-03,0,0,75,
USC00362537,2006-10-04,0,0,82,51
USC00362537,2006-10-05,0,0,82,53
USC00362537,2006-10-06,0.5,0,67,48
USC00362537,2006-10-07,0.02,0,53,47
USC00362537,2006-10-08,0.05,0,57,49
USC00362537,2006-10-09,0,0,72,44
USC00362537,2006-10-10,0,0,80,46
USC00362537,2006-10-11,0,0,80,49
USC00362537,2006-10-12,0,0,67,57
USC00362537,2006-10-13,0,0,65,31
USC00362537,2006-10-14,0,0,65,28
USC00362537,2006-10-15,0,0,60,26
USC00362537,2006-10-16,0,0,59,27
USC00362537,2006-10-17,0.15,0,62,30
USC00362537,2006-10-18,1.38,0,62,30
USC00362537,2006-10-19,0,0,75,50
USC00362537,2006-10-20,0.3,0,71,55
USC00362537,2006-10-21,0.05,0,64,37
USC00362537,2006-10-22,0,0,61,32
USC00362537,2006-10-23,0,0,63,39
USC00362537,2006-10-24,0,0,50,37
USC00362537,2006-10-25,0,0,51,38
USC00362537,2006-10-26,0,0,54,35
USC00362537,2006-10-27,0,0,55,36
USC00362537,2006-10-28,2.49,0,48,41
USC00362537,2006-10-29,0.1,0,56,40
USC00362537,2006-10-30,0,0,55,34
USC00362537,2006-10-31,0,0,69,30
USC00362537,2006-11-01,0,0,76,30
USC00362537,2006-11-02,0.7,0,70,41
