,Date,Open,High,Low,Close,Volume,Range,% Chg
593,2023-11-02,87.29,87.92,86.40,87.37,11032600,1.53,0.09
594,2023-11-01,83.50,84.85,83.37,84.78,9508800,1.48,1.54
595,2023-10-31,83.19,83.46,82.03,83.35,9004900,1.43,0.19
596,2023-10-30,84.31,85.27,83.05,83.10,9785500,2.22,-1.43
597,2023-10-27,84.53,84.76,82.94,83.04,12480700,1.83,-1.77
598,2023-10-26,84.13,85.11,83.57,84.45,9377300,1.55,0.38
599,2023-10-25,87.68,87.73,83.70,84.63,13027100,4.03,-3.48
600,2023-10-24,88.07,88.84,87.74,88.49,7374800,1.10,0.48
601,2023-10-23,86.89,89.09,86.10,87.98,8227900,2.99,1.26
602,2023-10-20,88.84,91.08,87.96,88.17,12197300,3.12,-0.75
603,2023-10-19,89.89,91.50,89.19,89.72,22751600,2.32,-0.19
604,2023-10-18,85.83,86.92,85.54,86.52,9982700,1.38,0.81
605,2023-10-17,86.72,88.55,85.48,87.87,7997100,3.07,1.33
606,2023-10-16,87.37,88.74,87.32,88.09,8791800,1.42,0.82
607,2023-10-13,89.56,89.75,87.10,87.35,7985100,2.65,-2.47
608,2023-10-12,89.33,90.23,88.69,89.25,8897800,1.55,-0.10
609,2023-10-11,88.12,88.85,87.52,88.84,8051700,1.33,0.81
610,2023-10-10,86.20,87.55,86.08,87.50,7182900,1.47,1.50
611,2023-10-09,85.75,86.27,85.02,85.93,4781300,1.26,0.21
612,2023-10-06,85.06,86.93,84.38,86.22,9777100,2.55,1.36
613,2023-10-05,83.85,84.92,83.56,84.04,6651700,1.36,0.23
614,2023-10-04,82.53,83.78,82.45,83.69,7658500,1.33,1.40
615,2023-10-03,84.01,84.32,82.14,82.48,8201700,2.18,-1.83
616,2023-10-02,84.19,85.38,84.03,84.64,6305000,1.35,0.54
617,2023-09-29,84.74,85.01,83.72,83.91,7338300,1.28,-0.97
618,2023-09-28,82.32,84.14,82.06,83.44,6647700,2.08,1.36
619,2023-09-27,82.24,82.62,81.21,82.50,7860700,1.41,0.32
620,2023-09-26,82.03,82.30,81.13,81.39,8877600,1.17,-0.78
621,2023-09-25,82.46,83.28,82.10,83.28,8758000,1.18,1.00
622,2023-09-22,83.29,83.79,82.51,82.70,7967200,1.27,-0.71
623,2023-09-21,83.08,83.18,82.42,82.43,10652500,0.76,-0.79
624,2023-09-20,85.48,86.25,84.29,84.29,6935300,1.96,-1.39
625,2023-09-19,85.41,85.79,84.77,85.14,7172100,1.01,-0.32
626,2023-09-18,85.50,86.59,85.39,85.78,6647400,1.20,0.33
627,2023-09-15,87.40,88.01,85.81,86.18,19940500,2.20,-1.39
628,2023-09-14,89.59,89.74,88.13,88.33,6506300,1.60,-1.41
629,2023-09-13,87.04,88.28,86.92,87.63,5757800,1.35,0.68
630,2023-09-12,86.90,87.97,86.86,86.92,8242600,1.10,0.02
631,2023-09-11,86.56,86.83,85.65,86.08,7268600,1.18,-0.55
632,2023-09-08,87.18,87.49,85.81,86.11,5820800,1.68,-1.22
633,2023-09-07,86.53,86.74,84.95,86.51,14684400,1.79,-0.02
634,2023-09-06,90.16,90.26,87.99,88.63,7933700,2.28,-1.69
635,2023-09-05,89.73,91.31,89.22,90.88,6396500,2.09,1.28
636,2023-09-01,90.59,90.86,89.43,89.52,7094600,1.43,-1.18
637,2023-08-31,89.67,90.69,89.60,89.89,8661200,1.09,0.25
638,2023-08-30,91.70,92.15,90.91,91.05,6073400,1.24,-0.70
639,2023-08-29,90.08,91.86,89.83,91.34,8910300,2.03,1.40
640,2023-08-28,90.13,90.45,89.58,90.30,5174800,0.86,0.19
641,2023-08-25,88.62,89.74,87.81,89.44,10356000,1.92,0.92
642,2023-08-24,92.73,92.97,88.83,88.89,12254400,4.14,-4.14
643,2023-08-23,90.10,91.36,89.57,90.51,10362600,1.79,0.46
644,2023-08-22,89.68,89.81,88.20,88.61,7059000,1.61,-1.19
645,2023-08-21,86.94,89.26,86.94,88.92,8618300,2.32,2.28
646,2023-08-18,86.53,87.74,86.04,87.52,9066200,1.70,1.14
647,2023-08-17,89.26,89.26,87.76,88.03,7712500,1.51,-1.38
648,2023-08-16,87.84,89.07,87.73,88.17,7439500,1.34,0.37
649,2023-08-15,88.88,89.06,87.89,88.07,6069500,1.17,-0.91
650,2023-08-14,88.08,89.62,87.71,89.41,7489700,1.91,1.51
651,2023-08-11,89.82,89.82,88.35,88.37,10658400,1.47,-1.61
652,2023-08-10,91.70,92.19,90.57,91.07,7459600,1.62,-0.68
653,2023-08-09,92.06,92.08,90.02,90.28,6426900,2.06,-1.93
654,2023-08-08,91.15,91.17,89.99,90.77,7659000,1.18,-0.41
655,2023-08-07,92.92,93.13,91.48,92.56,6601400,1.64,-0.39
656,2023-08-04,91.53,93.74,91.39,92.38,7562600,2.35,0.92
657,2023-08-03,91.11,92.04,90.86,91.24,8571700,1.18,0.15
658,2023-08-02,93.66,93.66,91.46,91.94,9820900,2.20,-1.85
659,2023-08-01,95.24,95.29,94.23,94.53,6428500,1.06,-0.75
660,2023-07-31,95.28,95.85,94.55,95.25,8647900,1.31,-0.03
661,2023-07-28,96.17,97.02,95.85,96.89,6758700,1.16,0.75
662,2023-07-27,97.51,97.76,95.02,95.44,8049800,2.74,-2.12
663,2023-07-26,95.58,96.19,94.69,95.50,8993500,1.50,-0.08
664,2023-07-25,95.61,96.92,95.21,96.37,9202200,1.71,0.80
665,2023-07-24,93.44,94.40,92.97,94.38,9054900,1.43,1.01
666,2023-07-21,94.03,94.14,92.54,93.42,15381200,1.59,-0.64
667,2023-07-20,94.67,96.50,93.23,94.01,22810200,3.27,-0.70
668,2023-07-19,99.81,100.67,98.54,99.01,11204800,2.13,-0.81
669,2023-07-18,99.61,99.65,98.00,99.09,10343600,1.65,-0.52
670,2023-07-17,100.56,100.90,98.55,100.67,10722600,2.34,0.11
671,2023-07-14,101.83,103.08,100.73,101.00,9518300,2.34,-0.81
672,2023-07-13,100.87,101.49,98.49,101.42,9265900,3.01,0.54
673,2023-07-12,98.78,100.32,98.72,99.81,10202000,1.60,1.04
674,2023-07-11,98.30,98.30,96.20,97.28,7677800,2.10,-1.05
675,2023-07-10,96.31,96.79,95.49,95.85,8041600,1.30,-0.48
676,2023-07-07,95.18,97.93,95.11,96.29,8036600,2.82,1.16
677,2023-07-06,95.20,95.64,94.72,95.50,9140800,0.92,0.31
678,2023-07-05,97.41,99.03,96.99,97.02,9010800,2.05,-0.40
679,2023-07-03,98.23,99.60,98.05,99.09,5638400,1.55,0.88
680,2023-06-30,97.41,97.88,96.46,96.95,11704600,1.42,-0.47
681,2023-06-29,97.35,97.53,96.09,96.68,7383900,1.44,-0.69
682,2023-06-28,96.55,97.87,96.28,96.95,8160900,1.59,0.42
683,2023-06-27,97.17,98.75,96.09,98.06,9732000,2.66,0.92
684,2023-06-26,98.01,98.99,96.15,96.17,8560000,2.83,-1.87
685,2023-06-23,97.53,98.17,97.04,97.90,8919000,1.13,0.38
686,2023-06-22,97.43,99.36,97.34,99.07,8575900,2.02,1.69
687,2023-06-21,99.09,99.65,97.62,97.64,9340400,2.03,-1.46
688,2023-06-20,100.08,100.75,99.02,99.89,9295500,1.74,-0.19
689,2023-06-16,101.28,101.59,100.25,100.46,11430800,1.34,-0.82
690,2023-06-15,102.09,102.46,100.94,101.04,11987900,1.53,-1.03
691,2023-06-14,101.43,103.03,100.66,102.75,12862600,2.37,1.30
692,2023-06-13,105.23,105.89,102.11,102.17,17858600,3.78,-2.91
693,2023-06-12,99.82,102.74,99.79,102.42,20568100,2.95,2.61
694,2023-06-09,98.25,100.14,97.82,98.34,14902400,2.32,0.10
695,2023-06-08,94.70,96.34,94.35,95.61,9074200,1.98,0.96
696,2023-06-07,96.99,98.55,95.23,95.94,14367500,3.33,-1.08
697,2023-06-06,93.38,96.24,93.20,95.49,13827600,3.04,2.26
698,2023-06-05,93.76,94.53,90.16,93.80,10568500,4.36,0.04
699,2023-06-02,96.86,96.91,94.35,94.65,13085100,2.56,-2.28
700,2023-06-01,94.40,96.23,94.33,94.56,14998500,1.90,0.16
701,2023-05-31,95.41,95.65,93.81,94.32,22206700,1.84,-1.14
702,2023-05-30,99.29,100.68,97.13,97.56,25248000,3.55,-1.74
703,2023-05-26,96.48,99.91,96.36,98.74,26135800,3.55,2.34
704,2023-05-25,92.85,97.93,92.78,96.57,60793200,5.16,4.01
705,2023-05-24,85.41,86.24,85.31,86.22,9443900,0.93,0.95
706,2023-05-23,87.06,87.38,86.41,86.52,7656700,0.97,-0.62
707,2023-05-22,88.08,88.43,87.25,87.74,9259800,1.19,-0.38
708,2023-05-19,88.14,88.77,87.59,88.57,9295200,1.18,0.49
709,2023-05-18,87.29,89.35,87.12,88.63,14879000,2.23,1.53
710,2023-05-17,84.47,87.82,84.24,86.94,23215600,3.58,2.92
711,2023-05-16,81.98,82.99,81.88,82.16,11283200,1.11,0.22
712,2023-05-15,79.72,81.96,79.62,81.95,8707300,2.33,2.80
713,2023-05-12,79.77,80.29,79.35,79.81,5069800,0.94,0.06
714,2023-05-11,80.49,80.49,78.95,79.81,8730900,1.54,-0.84
715,2023-05-10,80.85,81.46,80.52,81.22,7442300,0.94,0.46
716,2023-05-09,81.55,81.77,80.65,81.37,7287800,1.13,-0.22
717,2023-05-08,80.84,81.83,80.75,81.83,6746600,1.08,1.23
718,2023-05-05,80.65,81.86,80.12,81.29,6865000,1.74,0.79
719,2023-05-04,79.40,80.13,79.06,79.87,7290600,1.07,0.59
720,2023-05-03,79.04,80.13,78.87,79.12,7151600,1.26,0.10
721,2023-05-02,79.88,80.41,78.97,79.36,6875000,1.43,-0.65
722,2023-05-01,80.65,81.02,80.26,80.34,4931100,0.76,-0.38
723,2023-04-28,80.82,80.85,80.09,80.65,8262600,0.76,-0.21
724,2023-04-27,79.31,80.23,78.60,80.04,10013700,1.63,0.93
725,2023-04-26,78.68,78.81,77.69,78.68,11583500,1.12,0.01
726,2023-04-25,79.66,79.78,78.69,78.72,13423700,1.09,-1.18
727,2023-04-24,81.70,82.23,80.35,80.97,10567600,1.88,-0.89
728,2023-04-21,83.98,84.10,81.58,81.67,13175400,2.52,-2.75
729,2023-04-20,84.49,87.90,84.28,85.42,19206300,3.62,1.10
730,2023-04-19,82.49,83.59,82.31,83.45,11191300,1.28,1.16
731,2023-04-18,84.38,84.57,83.71,84.32,8468200,0.86,-0.07
732,2023-04-17,83.95,84.23,83.38,84.18,8163600,0.85,0.27
733,2023-04-14,84.14,84.54,82.79,83.42,7656400,1.75,-0.85
734,2023-04-13,82.81,83.83,82.24,83.28,7910500,1.59,0.57
735,2023-04-12,85.06,85.62,83.09,83.10,11299100,2.53,-2.29
736,2023-04-11,84.80,85.95,84.64,85.37,11079200,1.31,0.68
737,2023-04-10,84.59,85.17,82.72,85.16,12232900,2.45,0.68
738,2023-04-06,85.77,86.97,85.52,86.33,5874500,1.44,0.65
739,2023-04-05,87.63,88.18,85.19,86.29,9171800,2.99,-1.53
740,2023-04-04,89.01,89.24,87.74,88.17,6338400,1.49,-0.94
741,2023-04-03,88.98,89.54,87.73,88.82,6863600,1.81,-0.18
742,2023-03-31,87.29,89.22,87.18,88.99,8701800,2.04,1.95
743,2023-03-30,89.30,89.47,88.04,88.46,10232800,1.43,-0.94
744,2023-03-29,87.78,89.18,87.49,88.74,9264000,1.69,1.09
745,2023-03-28,86.73,86.93,86.02,86.87,7521300,0.91,0.17
746,2023-03-27,88.05,88.18,86.63,86.73,9349800,1.56,-1.50
747,2023-03-24,89.88,90.10,88.10,88.77,7653700,2.00,-1.23
748,2023-03-23,90.39,91.67,89.38,90.49,11169700,2.29,0.11
749,2023-03-22,89.45,90.91,88.53,88.61,12812400,2.38,-0.94
750,2023-03-21,87.06,88.97,86.86,88.49,12299700,2.10,1.65
