,Date,Open,High,Low,Close,Volume,Range,% Chg
770,2023-02-21,92.24,92.34,90.97,91.04,33629300,1.37,-1.30
771,2023-02-17,94.07,94.78,92.45,93.58,34284100,2.33,-0.53
772,2023-02-16,94.59,96.88,93.96,94.73,42462600,2.92,0.15
773,2023-02-15,93.72,96.32,93.38,96.15,50169000,2.95,2.59
774,2023-02-14,93.66,94.07,91.50,93.90,54726100,2.57,0.26
775,2023-02-13,93.96,94.42,93.07,93.83,50076100,1.35,-0.14
776,2023-02-10,94.67,95.96,93.48,93.79,54980700,2.48,-0.92
777,2023-02-09,99.18,99.21,92.86,94.23,119455000,6.35,-4.99
778,2023-02-08,101.21,102.29,97.24,98.56,94743500,5.06,-2.63
779,2023-02-07,102.37,107.29,102.27,106.76,49010200,5.02,4.28
780,2023-02-06,101.56,103.50,101.04,102.06,31999600,2.46,0.49
781,2023-02-03,102.09,106.93,101.74,103.92,65309300,5.19,1.80
782,2023-02-02,104.93,106.97,104.74,106.86,69883800,2.22,1.83
783,2023-02-01,97.90,100.36,96.78,99.61,35531100,3.58,1.74
784,2023-01-31,96.08,98.07,96.03,98.03,29870700,2.04,2.03
785,2023-01-30,96.68,97.48,95.61,96.15,27226200,1.87,-0.55
786,2023-01-27,96.51,99.50,96.51,98.56,33879800,2.99,2.12
787,2023-01-26,95.71,96.77,94.60,96.72,30114000,2.17,1.06
788,2023-01-25,94.79,95.37,92.99,94.44,42330000,2.38,-0.37
789,2023-01-24,97.30,98.79,96.40,96.90,33078500,2.39,-0.41
790,2023-01-23,97.15,99.22,96.70,98.97,40005100,2.52,1.88
791,2023-01-20,94.32,97.49,94.24,97.22,63191100,3.25,3.07
792,2023-01-19,89.98,92.84,89.89,92.29,37000400,2.96,2.57
793,2023-01-18,91.38,92.04,89.90,90.37,29116700,2.14,-1.11
794,2023-01-17,91.31,91.49,89.31,90.54,32602400,2.18,-0.84
795,2023-01-13,90.11,91.43,89.39,91.36,26329200,2.04,1.40
796,2023-01-12,90.73,91.12,89.01,90.38,30258100,2.10,-0.38
797,2023-01-11,88.45,90.85,88.28,90.77,26862000,2.57,2.62
798,2023-01-10,85.28,87.94,85.13,87.70,30467800,2.82,2.84
799,2023-01-09,87.64,89.31,87.14,87.30,29003900,2.17,-0.38
800,2023-01-06,86.08,86.97,84.16,86.62,41381500,2.81,0.63
801,2023-01-05,86.75,86.85,85.20,85.49,27194400,1.66,-1.45
802,2023-01-04,89.61,89.91,86.55,87.36,34854800,3.35,-2.51
803,2023-01-03,88.86,90.30,87.79,88.39,28131200,2.51,-0.52
804,2022-12-30,86.27,87.58,85.86,87.51,23986300,1.72,1.44
805,2022-12-29,85.91,88.12,85.90,87.72,23333500,2.22,2.11
806,2022-12-28,86.27,87.32,85.24,85.31,19523200,2.08,-1.10
807,2022-12-27,88.07,88.21,86.30,86.67,20097300,1.91,-1.59
808,2022-12-23,86.40,88.82,86.36,88.50,23003000,2.46,2.43
809,2022-12-22,87.44,87.81,85.61,87.04,27658300,2.20,-0.45
810,2022-12-21,88.35,89.48,87.60,88.85,24745600,1.88,0.56
811,2022-12-20,87.39,88.45,86.72,88.29,23453800,1.73,1.03
812,2022-12-19,89.52,89.82,87.49,87.72,29493000,2.33,-2.02
